CustomerKey;GeographyKey;FullName;Age;MaritalStatus;Gender;YearlyIncome;IncomeCat;TotalChildren;NumberChildrenAtHome;Education;Occupation;HouseOwner;NumberCarsOwned;YearsSinceFirstPurchase;CloseToStore
11256;626;Katelyn L. Hernandez;82;Married;Female;70000;High;4;0;Graduate Degree;Management;Yes;2;1;Yes
11257;345;Jacqueline Powell;83;Single;Female;120000;Very High;1;2;Graduate Degree;Management;Yes;4;3;Yes
11258;352;Xavier Hill;83;Married;Male;120000;Very High;1;2;Graduate Degree;Management;Yes;4;1;Yes
11259;548;Victoria C. Stewart;51;Married;Female;100000;Very High;4;1;Partial College;Professional;Yes;4;3;Yes
11260;302;Katelyn L. Kelly;45;Married;Female;110000;Very High;2;2;Bachelors;Management;Yes;3;1;Yes
11261;359;Stephanie Collins;51;Married;Female;130000;Very High;1;2;Graduate Degree;Management;Yes;1;3;Yes
11262;60;Jennifer Simmons;46;Married;Female;80000;High;4;3;Bachelors;Management;Yes;0;1;Yes
11263;612;Trinity Richardson;51;Married;Female;90000;High;5;5;Partial College;Professional;Yes;3;3;Yes
11264;618;Eduardo Martin;52;Single;Male;90000;High;5;5;Partial College;Professional;No;3;1;Yes
11265;623;Elizabeth P. Jones;51;Married;Female;90000;High;5;5;Partial College;Professional;Yes;3;1;Yes
11266;632;Taylor Howard;52;Single;Female;90000;High;0;0;Partial College;Professional;No;1;3;Yes
11267;302;David Diaz;46;Single;Male;120000;Very High;4;2;Partial College;Professional;Yes;4;3;Yes
11268;312;Katelyn A. Carter;52;Married;Female;130000;Very High;2;2;Graduate Degree;Management;Yes;2;1;Yes
11269;314;Ryan W. Foster;46;Married;Male;130000;Very High;2;2;Graduate Degree;Management;Yes;2;1;Yes
11270;334;Robert L. Lee;46;Married;Male;130000;Very High;2;2;Graduate Degree;Management;Yes;3;3;Yes
11271;360;Danielle C. Reed;52;Single;Female;150000;Very High;2;0;Bachelors;Management;No;4;3;Yes
11272;300;Lauren L. Martinez;59;Single;Female;70000;High;4;3;Partial College;Professional;Yes;0;3;Yes
11273;331;Nathan E. Lal;59;Married;Male;90000;High;2;1;Partial College;Professional;Yes;0;1;No
11274;609;Kyle M. Foster;82;Married;Male;50000;Average;2;0;Graduate Degree;Management;Yes;2;3;Yes
11275;310;Jenny D. Rai;82;Married;Female;80000;High;4;0;Graduate Degree;Management;Yes;2;3;Yes
11276;49;Nancy E. Chapman;47;Married;Female;80000;High;4;3;Partial College;Professional;Yes;2;1;Yes
11277;62;Charles P. Jackson;53;Married;Male;80000;High;4;3;Partial College;Professional;Yes;2;1;Yes
11278;614;Jonathan Phillips;52;Single;Male;90000;High;0;0;Partial College;Professional;No;1;3;No
11279;616;Amanda S. Cook;47;Married;Female;90000;High;0;0;Partial College;Professional;Yes;1;1;No
11280;626;Robert Collins;52;Married;Male;90000;High;0;0;Partial College;Professional;Yes;1;1;No
11281;301;Megan J. Barnes;47;Single;Female;110000;Very High;4;2;Bachelors;Management;Yes;4;3;Yes
11282;612;Christian A. Thomas;54;Married;Male;90000;High;5;4;Partial College;Professional;Yes;4;3;Yes
11283;299;Arturo Lal;53;Married;Male;110000;Very High;1;3;Bachelors;Management;Yes;2;1;Yes
11284;307;Theresa Serrano;54;Married;Female;110000;Very High;1;3;Bachelors;Management;Yes;2;1;Yes
11285;322;Jeremy J. Anderson;48;Married;Male;120000;Very High;1;3;Partial College;Professional;No;4;1;Yes
11286;374;Hunter D. Griffin;54;Married;Male;170000;Very High;0;0;Graduate Degree;Management;Yes;4;3;Yes
11287;49;Henry B. Garcia;55;Married;Male;70000;High;5;4;Partial College;Professional;No;3;1;Yes
11288;301;Cindy K. Sanchez;43;Married;Female;110000;Very High;1;3;Bachelors;Management;Yes;3;1;Yes
11289;315;Maria S. Carter;49;Married;Female;130000;Very High;1;3;Bachelors;Management;Yes;1;3;Yes
11290;334;Katelyn Sanchez;49;Married;Female;130000;Very High;1;3;Bachelors;Management;Yes;3;3;Yes
11291;335;Jenna Wright;49;Married;Female;130000;Very High;1;3;Bachelors;Management;Yes;3;3;Yes
11292;361;Seth Phillips;54;Single;Male;150000;Very High;1;2;Partial College;Professional;No;3;3;Yes
11293;632;Luke S. Long;61;Single;Male;60000;Average;2;0;High School;Professional;No;2;1;Yes
11294;618;Dalton P. Clark;60;Married;Male;60000;Average;2;0;High School;Professional;No;2;1;Yes
11295;311;Taylor G. Lewis;62;Single;Female;80000;High;2;0;Partial High School;Skilled Manual;Yes;2;3;Yes
11296;616;Haley Richardson;80;Single;Female;50000;Average;2;0;Graduate Degree;Management;Yes;2;3;Yes
11297;301;Noah Coleman;81;Single;Male;70000;High;4;0;Graduate Degree;Management;Yes;2;3;Yes
11298;307;Jon Luo;81;Married;Male;70000;High;4;0;Graduate Degree;Management;Yes;2;3;Yes
11299;301;Orlando E. Vazquez;80;Married;Male;70000;High;4;0;Graduate Degree;Management;Yes;2;3;Yes
11300;54;Fernando Barnes;56;Married;Male;80000;High;5;4;Partial College;Professional;No;3;1;Yes
11301;607;Cameron L. Rodriguez;56;Married;Male;80000;High;5;4;Partial College;Professional;Yes;4;1;Yes
11302;539;Spencer Russell;50;Single;Male;90000;High;4;3;High School;Professional;No;3;3;Yes
11303;614;Julia Coleman;55;Single;Female;90000;High;4;3;High School;Professional;No;3;3;Yes
11304;547;Julia B. Garcia;50;Married;Female;100000;Very High;0;3;Partial College;Professional;Yes;0;1;Yes
11305;307;Sean A. Evans;56;Married;Male;110000;Very High;3;3;Partial College;Professional;No;4;1;Yes
11306;312;Micah A. Zhou;56;Married;Male;110000;Very High;3;3;Partial College;Professional;No;4;1;Yes
11307;314;Hunter P. Rodriguez;56;Married;Male;80000;High;2;0;Partial High School;Skilled Manual;Yes;2;3;Yes
11308;546;Ian T. Gonzales;62;Married;Male;60000;Average;2;0;High School;Professional;No;2;1;Yes
11309;536;Victoria Lewis;62;Single;Female;60000;Average;2;0;High School;Professional;Yes;2;1;Yes
11310;360;Erin A. Sanders;57;Single;Female;70000;High;3;0;Graduate Degree;Management;Yes;2;1;Yes
11311;626;Gabrielle D. Lopez;62;Single;Female;70000;High;3;0;Graduate Degree;Management;No;2;1;Yes
11312;626;Sara Richardson;63;Single;Female;70000;High;3;0;Graduate Degree;Management;Yes;2;1;Yes
11313;632;Trevor Jenkins;63;Single;Male;70000;High;3;0;Graduate Degree;Management;Yes;2;1;Yes
11314;618;Mya Flores;51;Single;Female;70000;High;3;0;Graduate Degree;Management;No;2;1;Yes
11315;632;Hailey J. Ward;62;Single;Female;70000;High;3;0;Graduate Degree;Management;No;2;1;Yes
11316;51;Luke Allen;62;Married;Male;60000;Average;3;0;Graduate Degree;Management;Yes;2;1;Yes
11317;548;Victoria D. Russell;58;Single;Female;40000;Average;3;0;Partial College;Professional;No;2;3;Yes
11318;614;Jessica Wilson;63;Single;Female;40000;Average;3;0;Partial College;Professional;No;2;1;Yes
11319;348;Jade E. Bailey;73;Married;Female;70000;High;4;0;Graduate Degree;Management;No;2;3;Yes
11320;325;Morgan M. Hill;79;Married;Female;80000;High;4;0;Graduate Degree;Management;Yes;2;1;Yes
11321;612;Terrance D. Raman;77;Married;Male;90000;High;5;0;Bachelors;Management;Yes;2;1;Yes
11322;611;Sydney Garcia;78;Married;Female;90000;High;5;0;Bachelors;Management;Yes;2;1;Yes
11323;314;Jose Patterson;78;Single;Male;120000;Very High;2;4;Graduate Degree;Management;Yes;3;3;Yes
11324;325;Zachary Anderson;77;Married;Male;90000;High;5;0;Bachelors;Management;Yes;2;3;Yes
11325;637;Elijah E. Ross;77;Single;Male;90000;High;5;0;Bachelors;Management;Yes;2;3;Yes
11326;300;Rafael M. Xie;77;Married;Male;130000;Very High;2;3;Bachelors;Management;Yes;4;3;Yes
11327;301;Jaime C. Moreno;76;Married;Male;90000;High;5;0;Bachelors;Management;Yes;2;3;Yes
11328;55;Julian M. Griffin;76;Married;Male;90000;High;5;0;Bachelors;Management;Yes;2;1;Yes
11329;311;Andy Alvarez;75;Single;Male;90000;High;5;0;Bachelors;Management;Yes;2;3;Yes
11330;59;Ryan M. Thompson;76;Married;Male;110000;Very High;2;4;Graduate Degree;Management;Yes;1;1;Yes
11331;63;Samantha Jenkins;47;Married;Female;90000;High;4;4;Partial College;Skilled Manual;Yes;2;1;Yes
11332;153;Deanna D. Ramos;53;Single;Female;10000;Low;1;0;Graduate Degree;Manual;Yes;0;3;Yes
11333;261;Emily R. Miller;53;Married;Female;20000;Low;1;0;Graduate Degree;Clerical;Yes;0;3;Yes
11334;269;Nicole Brown;55;Married;Female;10000;Low;1;0;Bachelors;Manual;Yes;0;3;Yes
11335;120;Carla L. Raman;44;Married;Female;10000;Low;1;0;Bachelors;Manual;Yes;0;3;Yes
11336;204;Shaun Raji;48;Married;Male;20000;Low;1;0;Graduate Degree;Clerical;Yes;0;2;Yes
11337;273;Jerome Romero;54;Married;Male;10000;Low;1;0;Bachelors;Manual;Yes;0;3;Yes
11338;154;Frank F. Navarro;49;Married;Male;20000;Low;1;0;Graduate Degree;Clerical;Yes;0;3;Yes
11339;202;Dennis M. She;54;Single;Male;20000;Low;1;0;Graduate Degree;Clerical;Yes;0;2;Yes
11340;192;Melody C. Munoz;74;Married;Female;10000;Low;1;0;Graduate Degree;Clerical;Yes;0;2;Yes
11341;236;Randy A. Zeng;79;Married;Male;20000;Low;1;0;Graduate Degree;Clerical;Yes;0;3;Yes
11342;191;Marshall L. Wang;48;Married;Male;30000;Very High;5;0;Graduate Degree;Clerical;Yes;0;1;Yes
11343;264;Arthur P. Carlson;46;Married;Male;10000;Low;1;0;Bachelors;Manual;Yes;0;3;Yes
11344;262;Jessie Jimenez;58;Married;Female;10000;Low;1;0;Partial College;Manual;Yes;0;3;Yes
11345;224;Robin Ramos;59;Single;Female;10000;Low;1;0;Partial College;Manual;Yes;0;2;Yes
11346;196;Deanna E. Gutierrez;55;Single;Female;10000;Low;2;0;Partial College;Manual;Yes;1;2;Yes
11347;156;Roy T. Navarro;49;Married;Male;10000;Low;2;0;Partial College;Manual;Yes;1;1;Yes
11348;151;Shawn Rai;60;Married;Male;10000;Low;2;0;Partial College;Manual;Yes;1;1;Yes
11349;134;Mindy J. Luo;56;Married;Female;10000;Low;2;0;Partial College;Manual;Yes;1;0;Yes
11350;265;Cara Zhou;79;Married;Female;30000;Very High;1;0;Graduate Degree;Clerical;Yes;0;1;Yes
11351;253;Anne R. Ramos;71;Single;Female;20000;Low;1;0;Bachelors;Clerical;Yes;0;3;Yes
11352;222;Raymond A. Rodriguez;76;Married;Male;10000;Low;2;0;Partial College;Manual;Yes;1;1;Yes
11353;271;Carrie L. Ortega;75;Single;Female;30000;Very High;1;0;Bachelors;Clerical;Yes;0;3;Yes
11354;119;Deanna Suarez;74;Married;Female;20000;Low;1;0;Partial College;Manual;Yes;0;1;Yes
11355;275;Roberto Gutierrez;73;Married;Male;40000;Average;1;0;Graduate Degree;Clerical;Yes;0;1;Yes
11356;6;Terrence Carson;36;Single;Male;10000;Low;0;0;Partial College;Manual;No;1;3;Yes
11357;21;Ramon Ye;37;Single;Male;10000;Low;0;0;Partial College;Manual;No;1;3;Yes
11358;2;Cynthia Malhotra;37;Single;Female;10000;Low;0;0;Partial College;Manual;No;1;3;Yes
11359;7;Jarrod Prasad;37;Single;Male;10000;Low;0;0;Partial College;Manual;No;1;3;Yes
11360;26;Tyrone Serrano;37;Single;Male;10000;Low;0;0;Partial College;Manual;Yes;1;3;Yes
11361;10;Cindy G. Ramos;39;Married;Female;10000;Low;0;0;High School;Manual;Yes;2;1;Yes
11362;33;Damien M. Shan;38;Married;Male;10000;Low;0;0;High School;Manual;No;2;1;Yes
11363;35;Julian Ross;38;Single;Male;10000;Low;0;0;High School;Manual;No;2;3;Yes
11364;34;Jennifer Collins;36;Single;Female;10000;Low;1;1;High School;Manual;No;0;3;Yes
11365;29;Brittney Sun;37;Single;Female;10000;Low;1;1;High School;Manual;No;0;3;Yes
11366;37;Virginia R. Patel;36;Married;Female;20000;Low;0;0;Bachelors;Clerical;Yes;0;1;Yes
11367;12;Calvin J. Nara;37;Married;Male;20000;Low;0;0;Bachelors;Clerical;Yes;0;1;Yes
11368;26;Edward Miller;37;Single;Male;10000;Low;1;1;High School;Manual;No;0;3;Yes
11369;29;Ashlee D. Tang;37;Married;Female;20000;Low;0;0;Bachelors;Clerical;No;0;1;Yes
11370;38;Alicia Xu;38;Married;Female;20000;Low;0;0;Bachelors;Clerical;Yes;0;1;Yes
11371;26;Lacey C. Jai;38;Married;Female;20000;Low;0;0;Bachelors;Clerical;Yes;0;1;Yes
11372;20;Wendy H. Romero;38;Single;Female;20000;Low;0;0;Bachelors;Clerical;Yes;0;3;Yes
11373;135;Carly H. Luo;67;Married;Female;30000;Very High;1;0;Bachelors;Clerical;Yes;0;1;Yes
11374;162;Jimmy M. Ortega;73;Single;Male;30000;Very High;1;0;Bachelors;Clerical;Yes;0;1;Yes
11375;240;Francisco Martinez;73;Married;Male;30000;Very High;1;0;Bachelors;Clerical;Yes;0;1;Yes
11376;268;Lance Vazquez;73;Single;Male;40000;Average;1;0;Graduate Degree;Clerical;Yes;0;1;Yes
11377;161;David R.. Robinett;55;Married;Male;30000;Very High;4;0;Graduate Degree;Clerical;Yes;0;1;Yes
11378;184;Shannon Liang;56;Single;Female;10000;Low;1;1;High School;Manual;No;1;2;Yes
11379;214;Gary Vazquez;45;Married;Male;10000;Low;1;1;High School;Manual;Yes;1;2;Yes
11380;175;Mitchell L. Kumar;57;Single;Male;20000;Low;2;0;Partial College;Manual;Yes;1;3;Yes
11381;249;Meredith Raman;51;Married;Female;20000;Low;2;0;Partial College;Manual;Yes;1;3;Yes
11382;189;Edward Patterson;47;Married;Male;20000;Low;2;0;Partial College;Manual;Yes;1;2;Yes
11383;206;Marie Gill;55;Married;Female;30000;Very High;3;0;Graduate Degree;Clerical;Yes;0;0;Yes
11384;211;Tiffany E. Wang;50;Married;Female;30000;Very High;3;0;Bachelors;Clerical;Yes;0;1;Yes
11385;279;Miguel C. Allen;50;Single;Male;30000;Very High;3;0;Bachelors;Clerical;Yes;0;1;Yes
11386;127;Jaclyn Cai;50;Married;Female;30000;Very High;3;0;Bachelors;Clerical;Yes;0;1;Yes
11387;238;Megan C. Ramirez;57;Single;Female;40000;Average;3;0;Graduate Degree;Clerical;Yes;0;3;Yes
11388;279;Joseph Martin;56;Married;Male;40000;Average;3;0;Graduate Degree;Clerical;Yes;0;3;Yes
11389;130;Karl J. Shan;40;Single;Male;10000;Low;1;1;High School;Manual;No;1;1;Yes
11390;208;Christine J. Raji;45;Single;Female;10000;Low;1;1;High School;Manual;No;1;1;Yes
11391;135;Lindsay T. Xie;45;Single;Female;10000;Low;2;2;High School;Manual;Yes;0;1;Yes
11392;131;Willie Zhao;40;Single;Male;10000;Low;2;2;High School;Manual;Yes;0;1;Yes
11393;182;Kurt B. Pal;47;Single;Male;10000;Low;2;2;High School;Manual;Yes;0;1;Yes
11394;259;George McDonald;46;Single;Male;10000;Low;2;2;High School;Manual;Yes;0;3;Yes
11395;118;Beth C. Gutierrez;45;Single;Female;30000;Very High;0;0;Bachelors;Clerical;Yes;0;3;Yes
11396;175;Ian G. Lopez;46;Married;Male;10000;Low;2;2;High School;Manual;No;1;1;Yes
11397;197;Latoya R. Shan;47;Single;Female;20000;Low;0;0;Partial College;Manual;No;1;1;Yes
11398;261;Colin N. Nath;46;Single;Male;30000;Very High;0;0;Bachelors;Clerical;Yes;0;3;Yes
11399;202;Brenda F. Mehta;46;Single;Female;30000;Very High;1;0;Bachelors;Clerical;Yes;0;1;Yes
11400;251;Franklin Raji;41;Single;Male;40000;Average;0;0;Graduate Degree;Clerical;Yes;0;3;Yes
11401;204;Linda Navarro;46;Married;Female;40000;Average;0;0;Graduate Degree;Clerical;Yes;0;2;Yes
11402;183;Kelli R. Cai;46;Married;Female;40000;Average;0;0;Graduate Degree;Clerical;Yes;0;2;Yes
11403;179;Nancy Schmidt;41;Single;Female;40000;Average;0;0;Graduate Degree;Clerical;Yes;0;2;Yes
11404;133;Megan E. Taylor;64;Single;Female;10000;Low;3;0;Partial College;Manual;No;2;1;Yes
11405;143;Bonnie Goel;64;Single;Female;10000;Low;3;0;Partial College;Manual;No;2;1;Yes
11406;199;Latoya L. Xu;64;Married;Female;20000;Low;2;0;Partial College;Manual;Yes;1;2;Yes
11407;170;Mario She;64;Married;Male;20000;Low;2;0;Partial College;Manual;Yes;1;1;Yes
11408;257;Darren M. Gill;57;Married;Male;10000;Low;2;1;High School;Manual;No;2;1;Yes
11409;208;Jacqueline H. Hayes;42;Single;Female;10000;Low;2;2;High School;Manual;Yes;1;2;Yes
11410;201;Maurice Goel;47;Married;Male;20000;Low;1;1;Partial College;Manual;Yes;0;2;Yes
11411;121;Devin A. Ross;62;Married;Male;80000;High;3;2;Partial College;Professional;No;1;1;Yes
11412;121;Sydney S. Bryant;62;Single;Female;80000;High;4;2;Partial College;Professional;Yes;1;3;No
11413;238;Megan L. Stewart;62;Married;Female;80000;High;4;2;Partial College;Professional;No;1;3;Yes
11414;241;Ian Richardson;62;Single;Male;80000;High;4;2;Partial College;Professional;Yes;1;3;No
11415;127;Randy H. She;72;Single;Male;90000;High;5;0;Partial College;Professional;No;2;1;No
11416;185;Katrina Becker;71;Married;Female;60000;Average;3;1;Partial High School;Skilled Manual;Yes;4;2;Yes
11417;222;Lacey C. Zheng;71;Married;Female;70000;High;5;1;High School;Professional;Yes;2;2;No
11418;160;Rafael J. Hu;71;Single;Male;90000;High;5;0;Partial College;Professional;No;2;1;No
11419;273;Kyle D. Scott;71;Married;Male;150000;Very High;3;4;Graduate Degree;Management;Yes;4;1;Yes
11420;189;Jordan C. Turner;69;Married;Male;100000;Very High;2;3;Bachelors;Management;Yes;4;2;No
11421;172;Amy C. Sun;69;Married;Female;110000;Very High;3;4;Bachelors;Management;Yes;4;3;Yes
11422;268;Dustin F. Deng;69;Married;Male;170000;Very High;4;4;Bachelors;Management;Yes;3;3;Yes
11423;147;Jasmine Stewart;61;Married;Female;80000;High;4;2;Partial College;Professional;No;1;3;Yes
11424;164;Pamela S. Garcia;57;Married;Female;80000;High;4;2;Partial College;Professional;Yes;2;1;No
11425;184;Ariana D. Gray;56;Married;Female;90000;High;4;2;High School;Professional;Yes;2;2;No
11426;156;Kristopher Mehta;62;Married;Male;110000;Very High;3;4;Bachelors;Management;Yes;4;1;No
11427;168;Desiree S. Dominguez;62;Married;Female;110000;Very High;2;5;Partial College;Professional;Yes;2;3;No
11428;173;Deanna Perez;62;Single;Female;120000;Very High;2;5;Bachelors;Management;Yes;2;3;No
11429;218;Marco Lopez;63;Married;Male;80000;High;4;1;Partial College;Professional;Yes;2;2;No
11430;155;Casey K. Yuan;64;Married;Female;90000;High;4;1;High School;Professional;Yes;2;1;No
11431;120;Bryant Garcia;47;Married;Male;110000;Very High;4;5;Partial College;Professional;Yes;2;3;No
11432;206;Dominique L. Prasad;64;Married;Female;80000;High;4;2;High School;Professional;Yes;2;2;No
11433;224;Maurice M. Shan;64;Married;Male;80000;High;5;2;High School;Professional;No;2;2;Yes
11434;274;Andre Lopez;59;Married;Male;170000;Very High;5;5;Partial College;Professional;Yes;4;1;Yes
11435;168;Robin Romero;66;Single;Female;100000;Very High;3;4;Partial College;Management;Yes;4;0;No
11436;273;Taylor Cox;65;Married;Female;160000;Very High;3;5;Partial College;Management;No;4;1;No
11437;190;Alfredo Moreno;66;Married;Male;90000;High;4;1;High School;Management;Yes;3;1;No
11438;162;Jenny Nara;66;Married;Female;130000;Very High;4;5;High School;Management;Yes;4;1;Yes
11439;217;Janet Munoz;68;Married;Female;90000;High;4;1;High School;Management;No;3;2;Yes
11440;187;Sergio C. Weber;68;Married;Male;80000;High;5;0;Partial High School;Skilled Manual;No;2;1;Yes
11441;192;Erika Gomez;69;Married;Female;90000;High;5;0;Partial High School;Skilled Manual;No;2;0;Yes
11442;224;Joseph D. Harris;68;Married;Male;90000;High;5;0;Partial High School;Skilled Manual;Yes;2;1;No
11443;31;Grace Griffin;40;Single;Female;60000;Average;0;0;Bachelors;Professional;No;4;3;Yes
11444;32;Tina C. Mehta;40;Married;Female;70000;High;0;0;Bachelors;Professional;Yes;3;3;No
11445;15;Kari S. Kim;41;Single;Female;70000;High;0;0;Bachelors;Professional;No;3;3;No
11446;5;Bethany K. Chander;41;Single;Female;70000;High;0;0;Bachelors;Professional;No;3;3;No
11447;25;Jennifer Roberts;41;Married;Female;70000;High;0;0;Bachelors;Professional;Yes;4;3;No
11448;35;Kyle Patterson;41;Single;Male;80000;High;0;0;Bachelors;Professional;Yes;3;3;No
11449;37;Alvin E. Hu;41;Married;Male;80000;High;0;0;Bachelors;Professional;Yes;3;3;No
11450;28;Brett Mehta;40;Single;Male;130000;Very High;4;5;High School;Management;Yes;4;3;Yes
11451;10;Ruben L. Muñoz;41;Single;Male;70000;High;0;0;Bachelors;Professional;No;4;3;No
11452;21;Erika A. Rubio;42;Single;Female;80000;High;0;0;Bachelors;Professional;No;3;3;No
11453;31;Stanley H. Malhotra;37;Single;Male;80000;High;0;0;Bachelors;Professional;No;3;3;No
11454;35;Melinda Navarro;42;Single;Female;80000;High;0;0;Bachelors;Professional;No;3;3;No
11455;36;Ross Sanz;42;Married;Male;100000;Very High;0;5;High School;Management;Yes;2;3;No
11456;17;Jon C. Gao;41;Married;Male;120000;Very High;5;5;Partial High School;Professional;Yes;4;3;No
11457;19;Jaime C. Gutierrez;43;Married;Female;90000;High;0;0;Bachelors;Professional;Yes;3;3;No
11458;16;Bianca K. Liu;43;Married;Female;100000;Very High;0;5;High School;Management;Yes;2;1;No
11459;13;Tasha Deng;43;Single;Female;80000;High;0;0;Bachelors;Professional;No;3;3;No
11460;33;Melvin R. Chande;38;Single;Male;90000;High;0;0;Bachelors;Professional;No;3;3;No
11461;6;Victor Jimenez;44;Single;Male;90000;High;0;0;Bachelors;Professional;No;3;3;No
11462;8;Laura L. Lin;44;Married;Female;110000;Very High;0;5;High School;Management;Yes;4;3;No
11463;28;Alisha E. Beck;44;Married;Female;110000;Very High;0;5;High School;Management;No;4;1;No
11464;38;Alejandro Huang;44;Married;Male;90000;High;0;0;Bachelors;Professional;Yes;4;3;No
